class,path,width,height
27,English/Img/GoodImg/Bmp/Sample028/img028-00310.png,65,85
22,English/Img/GoodImg/Bmp/Sample023/img023-00040.png,61,47
55,English/Img/GoodImg/Bmp/Sample056/img056-00001.png,57,112
18,English/Img/GoodImg/Bmp/Sample019/img019-00128.png,15,44
61,English/Img/GoodImg/Bmp/Sample062/img062-00034.png,147,178
8,English/Img/GoodImg/Bmp/Sample009/img009-00001.png,91,125
15,English/Img/GoodImg/Bmp/Sample016/img016-00072.png,23,41
27,English/Img/GoodImg/Bmp/Sample028/img028-00012.png,36,55
49,English/Img/GoodImg/Bmp/Sample050/img050-00104.png,27,42
27,English/Img/GoodImg/Bmp/Sample028/img028-00254.png,57,83
44,English/Img/GoodImg/Bmp/Sample045/img045-00001.png,51,190
10,English/Img/GoodImg/Bmp/Sample011/img011-00092.png,35,58
23,English/Img/GoodImg/Bmp/Sample024/img024-00018.png,157,167
14,English/Img/GoodImg/Bmp/Sample015/img015-00439.png,70,117
40,English/Img/GoodImg/Bmp/Sample041/img041-00126.png,17,23
22,English/Img/GoodImg/Bmp/Sample023/img023-00096.png,97,118
44,English/Img/GoodImg/Bmp/Sample045/img045-00065.png,13,42
24,English/Img/GoodImg/Bmp/Sample025/img025-00079.png,27,47
29,English/Img/GoodImg/Bmp/Sample030/img030-00124.png,76,83
15,English/Img/GoodImg/Bmp/Sample016/img016-00061.png,19,28
18,English/Img/GoodImg/Bmp/Sample019/img019-00088.png,36,95
27,English/Img/GoodImg/Bmp/Sample028/img028-00192.png,26,49
38,English/Img/GoodImg/Bmp/Sample039/img039-00029.png,25,29
40,English/Img/GoodImg/Bmp/Sample041/img041-00155.png,62,74
40,English/Img/GoodImg/Bmp/Sample041/img041-00213.png,156,163
37,English/Img/GoodImg/Bmp/Sample038/img038-00024.png,130,270
11,English/Img/GoodImg/Bmp/Sample012/img012-00064.png,125,161
2,English/Img/GoodImg/Bmp/Sample003/img003-00051.png,30,55
28,English/Img/GoodImg/Bmp/Sample029/img029-00126.png,17,23
30,English/Img/GoodImg/Bmp/Sample031/img031-00041.png,34,46
40,English/Img/GoodImg/Bmp/Sample041/img041-00179.png,34,53
16,English/Img/GoodImg/Bmp/Sample017/img017-00045.png,64,103
28,English/Img/GoodImg/Bmp/Sample029/img029-00324.png,66,96
10,English/Img/GoodImg/Bmp/Sample011/img011-00448.png,41,38
0,English/Img/GoodImg/Bmp/Sample001/img001-00013.png,79,89
15,English/Img/GoodImg/Bmp/Sample016/img016-00019.png,30,62
46,English/Img/GoodImg/Bmp/Sample047/img047-00020.png,17,32
14,English/Img/GoodImg/Bmp/Sample015/img015-00228.png,54,44
21,English/Img/GoodImg/Bmp/Sample022/img022-00081.png,59,69
22,English/Img/GoodImg/Bmp/Sample023/img023-00054.png,85,163
18,English/Img/GoodImg/Bmp/Sample019/img019-00054.png,18,51
23,English/Img/GoodImg/Bmp/Sample024/img024-00216.png,88,103
28,English/Img/GoodImg/Bmp/Sample029/img029-00035.png,124,108
28,English/Img/GoodImg/Bmp/Sample029/img029-00208.png,29,56
40,English/Img/GoodImg/Bmp/Sample041/img041-00221.png,66,76
53,English/Img/GoodImg/Bmp/Sample054/img054-00044.png,22,28
14,English/Img/GoodImg/Bmp/Sample015/img015-00223.png,49,85
27,English/Img/GoodImg/Bmp/Sample028/img028-00274.png,31,34
55,English/Img/GoodImg/Bmp/Sample056/img056-00093.png,80,228
18,English/Img/GoodImg/Bmp/Sample019/img019-00196.png,20,63
20,English/Img/GoodImg/Bmp/Sample021/img021-00050.png,75,96
49,English/Img/GoodImg/Bmp/Sample050/img050-00035.png,44,49
53,English/Img/GoodImg/Bmp/Sample054/img054-00073.png,7,15
27,English/Img/GoodImg/Bmp/Sample028/img028-00376.png,31,61
11,English/Img/GoodImg/Bmp/Sample012/img012-00047.png,22,30
25,English/Img/GoodImg/Bmp/Sample026/img026-00104.png,22,27
24,English/Img/GoodImg/Bmp/Sample025/img025-00045.png,36,71
24,English/Img/GoodImg/Bmp/Sample025/img025-00011.png,116,143
13,English/Img/GoodImg/Bmp/Sample014/img014-00030.png,30,45
6,English/Img/GoodImg/Bmp/Sample007/img007-00060.png,64,101
13,English/Img/GoodImg/Bmp/Sample014/img014-00188.png,55,87
14,English/Img/GoodImg/Bmp/Sample015/img015-00422.png,17,31
24,English/Img/GoodImg/Bmp/Sample025/img025-00344.png,29,37
10,English/Img/GoodImg/Bmp/Sample011/img011-00305.png,57,80
28,English/Img/GoodImg/Bmp/Sample029/img029-00200.png,34,57
33,English/Img/GoodImg/Bmp/Sample034/img034-00025.png,75,74
36,English/Img/GoodImg/Bmp/Sample037/img037-00103.png,37,57
60,English/Img/GoodImg/Bmp/Sample061/img061-00010.png,39,61
13,English/Img/GoodImg/Bmp/Sample014/img014-00138.png,15,21
11,English/Img/GoodImg/Bmp/Sample012/img012-00004.png,236,202
13,English/Img/GoodImg/Bmp/Sample014/img014-00148.png,43,64
27,English/Img/GoodImg/Bmp/Sample028/img028-00084.png,139,219
29,English/Img/GoodImg/Bmp/Sample030/img030-00121.png,24,38
30,English/Img/GoodImg/Bmp/Sample031/img031-00018.png,31,52
24,English/Img/GoodImg/Bmp/Sample025/img025-00173.png,14,21
55,English/Img/GoodImg/Bmp/Sample056/img056-00087.png,28,66
0,English/Img/GoodImg/Bmp/Sample001/img001-00039.png,15,25
47,English/Img/GoodImg/Bmp/Sample048/img048-00048.png,26,82
25,English/Img/GoodImg/Bmp/Sample026/img026-00076.png,58,96
54,English/Img/GoodImg/Bmp/Sample055/img055-00042.png,22,29
12,English/Img/GoodImg/Bmp/Sample013/img013-00202.png,36,40
7,English/Img/GoodImg/Bmp/Sample008/img008-00038.png,57,75
24,English/Img/GoodImg/Bmp/Sample025/img025-00227.png,59,83
10,English/Img/GoodImg/Bmp/Sample011/img011-00022.png,36,90
27,English/Img/GoodImg/Bmp/Sample028/img028-00113.png,132,160
29,English/Img/GoodImg/Bmp/Sample030/img030-00091.png,67,69
19,English/Img/GoodImg/Bmp/Sample020/img020-00064.png,143,185
36,English/Img/GoodImg/Bmp/Sample037/img037-00105.png,74,99
26,English/Img/GoodImg/Bmp/Sample027/img027-00023.png,59,76
14,English/Img/GoodImg/Bmp/Sample015/img015-00168.png,46,101
29,English/Img/GoodImg/Bmp/Sample030/img030-00199.png,19,33
45,English/Img/GoodImg/Bmp/Sample046/img046-00023.png,87,113
14,English/Img/GoodImg/Bmp/Sample015/img015-00431.png,32,58
5,English/Img/GoodImg/Bmp/Sample006/img006-00054.png,69,118
14,English/Img/GoodImg/Bmp/Sample015/img015-00320.png,42,58
6,English/Img/GoodImg/Bmp/Sample007/img007-00018.png,45,83
10,English/Img/GoodImg/Bmp/Sample011/img011-00035.png,232,241
24,English/Img/GoodImg/Bmp/Sample025/img025-00263.png,24,34
13,English/Img/GoodImg/Bmp/Sample014/img014-00011.png,19,34
56,English/Img/GoodImg/Bmp/Sample057/img057-00037.png,30,43
29,English/Img/GoodImg/Bmp/Sample030/img030-00232.png,18,26
41,English/Img/GoodImg/Bmp/Sample042/img042-00035.png,178,343
11,English/Img/GoodImg/Bmp/Sample012/img012-00060.png,38,49
10,English/Img/GoodImg/Bmp/Sample011/img011-00500.png,19,34
22,English/Img/GoodImg/Bmp/Sample023/img023-00003.png,148,247
8,English/Img/GoodImg/Bmp/Sample009/img009-00008.png,26,62
7,English/Img/GoodImg/Bmp/Sample008/img008-00009.png,24,71
28,English/Img/GoodImg/Bmp/Sample029/img029-00061.png,32,67
37,English/Img/GoodImg/Bmp/Sample038/img038-00037.png,164,244
24,English/Img/GoodImg/Bmp/Sample025/img025-00178.png,90,82
36,English/Img/GoodImg/Bmp/Sample037/img037-00118.png,44,63
24,English/Img/GoodImg/Bmp/Sample025/img025-00120.png,29,32
12,English/Img/GoodImg/Bmp/Sample013/img013-00119.png,27,49
29,English/Img/GoodImg/Bmp/Sample030/img030-00285.png,29,51
10,English/Img/GoodImg/Bmp/Sample011/img011-00292.png,52,118
10,English/Img/GoodImg/Bmp/Sample011/img011-00150.png,132,141
27,English/Img/GoodImg/Bmp/Sample028/img028-00022.png,346,391
21,English/Img/GoodImg/Bmp/Sample022/img022-00155.png,31,48
29,English/Img/GoodImg/Bmp/Sample030/img030-00150.png,43,60
14,English/Img/GoodImg/Bmp/Sample015/img015-00025.png,211,248
10,English/Img/GoodImg/Bmp/Sample011/img011-00247.png,27,33
49,English/Img/GoodImg/Bmp/Sample050/img050-00113.png,86,102
10,English/Img/GoodImg/Bmp/Sample011/img011-00488.png,25,42
25,English/Img/GoodImg/Bmp/Sample026/img026-00030.png,21,31
20,English/Img/GoodImg/Bmp/Sample021/img021-00087.png,18,29
18,English/Img/GoodImg/Bmp/Sample019/img019-00138.png,59,177
17,English/Img/GoodImg/Bmp/Sample018/img018-00011.png,127,138
29,English/Img/GoodImg/Bmp/Sample030/img030-00040.png,35,45
22,English/Img/GoodImg/Bmp/Sample023/img023-00126.png,18,23
10,English/Img/GoodImg/Bmp/Sample011/img011-00025.png,94,122
14,English/Img/GoodImg/Bmp/Sample015/img015-00171.png,46,77
35,English/Img/GoodImg/Bmp/Sample036/img036-00051.png,208,313
21,English/Img/GoodImg/Bmp/Sample022/img022-00121.png,138,173
2,English/Img/GoodImg/Bmp/Sample003/img003-00031.png,80,79
3,English/Img/GoodImg/Bmp/Sample004/img004-00007.png,44,51
34,English/Img/GoodImg/Bmp/Sample035/img035-00051.png,22,26
27,English/Img/GoodImg/Bmp/Sample028/img028-00317.png,42,47
49,English/Img/GoodImg/Bmp/Sample050/img050-00061.png,22,32
10,English/Img/GoodImg/Bmp/Sample011/img011-00339.png,74,128
43,English/Img/GoodImg/Bmp/Sample044/img044-00012.png,35,58
49,English/Img/GoodImg/Bmp/Sample050/img050-00126.png,44,42
11,English/Img/GoodImg/Bmp/Sample012/img012-00093.png,64,68
16,English/Img/GoodImg/Bmp/Sample017/img017-00081.png,33,53
36,English/Img/GoodImg/Bmp/Sample037/img037-00102.png,28,46
14,English/Img/GoodImg/Bmp/Sample015/img015-00149.png,43,73
55,English/Img/GoodImg/Bmp/Sample056/img056-00024.png,36,74
58,English/Img/GoodImg/Bmp/Sample059/img059-00024.png,201,154
23,English/Img/GoodImg/Bmp/Sample024/img024-00343.png,40,36
34,English/Img/GoodImg/Bmp/Sample035/img035-00002.png,93,83
27,English/Img/GoodImg/Bmp/Sample028/img028-00344.png,31,58
57,English/Img/GoodImg/Bmp/Sample058/img058-00026.png,94,109
29,English/Img/GoodImg/Bmp/Sample030/img030-00195.png,40,50
42,English/Img/GoodImg/Bmp/Sample043/img043-00002.png,134,205
53,English/Img/GoodImg/Bmp/Sample054/img054-00004.png,109,139
4,English/Img/GoodImg/Bmp/Sample005/img005-00036.png,15,19
19,English/Img/GoodImg/Bmp/Sample020/img020-00040.png,112,164
44,English/Img/GoodImg/Bmp/Sample045/img045-00053.png,11,33
18,English/Img/GoodImg/Bmp/Sample019/img019-00124.png,19,33
24,English/Img/GoodImg/Bmp/Sample025/img025-00131.png,61,58
24,English/Img/GoodImg/Bmp/Sample025/img025-00088.png,59,99
10,English/Img/GoodImg/Bmp/Sample011/img011-00368.png,105,181
17,English/Img/GoodImg/Bmp/Sample018/img018-00010.png,121,135
43,English/Img/GoodImg/Bmp/Sample044/img044-00030.png,52,79
14,English/Img/GoodImg/Bmp/Sample015/img015-00065.png,52,57
0,English/Img/GoodImg/Bmp/Sample001/img001-00020.png,48,79
23,English/Img/GoodImg/Bmp/Sample024/img024-00341.png,31,45
3,English/Img/GoodImg/Bmp/Sample004/img004-00006.png,45,47
22,English/Img/GoodImg/Bmp/Sample023/img023-00011.png,57,90
28,English/Img/GoodImg/Bmp/Sample029/img029-00265.png,56,68
10,English/Img/GoodImg/Bmp/Sample011/img011-00181.png,93,99
27,English/Img/GoodImg/Bmp/Sample028/img028-00159.png,186,290
0,English/Img/GoodImg/Bmp/Sample001/img001-00068.png,25,48
29,English/Img/GoodImg/Bmp/Sample030/img030-00284.png,25,49
43,English/Img/GoodImg/Bmp/Sample044/img044-00002.png,44,71
23,English/Img/GoodImg/Bmp/Sample024/img024-00265.png,191,323
31,English/Img/GoodImg/Bmp/Sample032/img032-00051.png,82,100
61,English/Img/GoodImg/Bmp/Sample062/img062-00033.png,145,177
41,English/Img/GoodImg/Bmp/Sample042/img042-00024.png,192,313
28,English/Img/GoodImg/Bmp/Sample029/img029-00279.png,23,33
22,English/Img/GoodImg/Bmp/Sample023/img023-00108.png,34,47
18,English/Img/GoodImg/Bmp/Sample019/img019-00029.png,172,433
20,English/Img/GoodImg/Bmp/Sample021/img021-00088.png,34,45
37,English/Img/GoodImg/Bmp/Sample038/img038-00011.png,22,21
28,English/Img/GoodImg/Bmp/Sample029/img029-00119.png,25,33
23,English/Img/GoodImg/Bmp/Sample024/img024-00338.png,35,42
14,English/Img/GoodImg/Bmp/Sample015/img015-00165.png,85,156
18,English/Img/GoodImg/Bmp/Sample019/img019-00102.png,41,82
24,English/Img/GoodImg/Bmp/Sample025/img025-00062.png,29,46
24,English/Img/GoodImg/Bmp/Sample025/img025-00142.png,49,66
23,English/Img/GoodImg/Bmp/Sample024/img024-00209.png,58,89
12,English/Img/GoodImg/Bmp/Sample013/img013-00009.png,73,40
5,English/Img/GoodImg/Bmp/Sample006/img006-00024.png,85,107
14,English/Img/GoodImg/Bmp/Sample015/img015-00336.png,41,56
22,English/Img/GoodImg/Bmp/Sample023/img023-00010.png,59,88
18,English/Img/GoodImg/Bmp/Sample019/img019-00251.png,13,29
61,English/Img/GoodImg/Bmp/Sample062/img062-00029.png,96,106
18,English/Img/GoodImg/Bmp/Sample019/img019-00091.png,7,18
34,English/Img/GoodImg/Bmp/Sample035/img035-00057.png,14,28
24,English/Img/GoodImg/Bmp/Sample025/img025-00240.png,56,105
28,English/Img/GoodImg/Bmp/Sample029/img029-00251.png,34,52
38,English/Img/GoodImg/Bmp/Sample039/img039-00014.png,19,18
28,English/Img/GoodImg/Bmp/Sample029/img029-00285.png,16,26
55,English/Img/GoodImg/Bmp/Sample056/img056-00066.png,10,17
40,English/Img/GoodImg/Bmp/Sample041/img041-00068.png,35,41
23,English/Img/GoodImg/Bmp/Sample024/img024-00074.png,60,74
23,English/Img/GoodImg/Bmp/Sample024/img024-00247.png,251,317
53,English/Img/GoodImg/Bmp/Sample054/img054-00091.png,38,59
40,English/Img/GoodImg/Bmp/Sample041/img041-00124.png,21,20
44,English/Img/GoodImg/Bmp/Sample045/img045-00044.png,20,70
10,English/Img/GoodImg/Bmp/Sample011/img011-00539.png,24,32
21,English/Img/GoodImg/Bmp/Sample022/img022-00197.png,30,40
17,English/Img/GoodImg/Bmp/Sample018/img018-00176.png,27,32
19,English/Img/GoodImg/Bmp/Sample020/img020-00076.png,95,152
0,English/Img/GoodImg/Bmp/Sample001/img001-00040.png,17,34
10,English/Img/GoodImg/Bmp/Sample011/img011-00537.png,37,50
29,English/Img/GoodImg/Bmp/Sample030/img030-00157.png,35,67
44,English/Img/GoodImg/Bmp/Sample045/img045-00005.png,11,37
10,English/Img/GoodImg/Bmp/Sample011/img011-00227.png,61,97
27,English/Img/GoodImg/Bmp/Sample028/img028-00025.png,151,164
31,English/Img/GoodImg/Bmp/Sample032/img032-00055.png,50,97
49,English/Img/GoodImg/Bmp/Sample050/img050-00030.png,93,71
14,English/Img/GoodImg/Bmp/Sample015/img015-00316.png,19,28
14,English/Img/GoodImg/Bmp/Sample015/img015-00062.png,38,64
14,English/Img/GoodImg/Bmp/Sample015/img015-00196.png,51,101
44,English/Img/GoodImg/Bmp/Sample045/img045-00087.png,22,46
14,English/Img/GoodImg/Bmp/Sample015/img015-00134.png,19,17
10,English/Img/GoodImg/Bmp/Sample011/img011-00380.png,133,253
40,English/Img/GoodImg/Bmp/Sample041/img041-00103.png,25,32
27,English/Img/GoodImg/Bmp/Sample028/img028-00224.png,84,117
12,English/Img/GoodImg/Bmp/Sample013/img013-00111.png,30,42
11,English/Img/GoodImg/Bmp/Sample012/img012-00018.png,25,28
40,English/Img/GoodImg/Bmp/Sample041/img041-00029.png,157,216
17,English/Img/GoodImg/Bmp/Sample018/img018-00112.png,176,181
50,English/Img/GoodImg/Bmp/Sample051/img051-00143.png,37,36
27,English/Img/GoodImg/Bmp/Sample028/img028-00018.png,105,126
29,English/Img/GoodImg/Bmp/Sample030/img030-00095.png,25,32
2,English/Img/GoodImg/Bmp/Sample003/img003-00062.png,51,58
23,English/Img/GoodImg/Bmp/Sample024/img024-00317.png,23,51
28,English/Img/GoodImg/Bmp/Sample029/img029-00026.png,84,62
28,English/Img/GoodImg/Bmp/Sample029/img029-00048.png,67,81
14,English/Img/GoodImg/Bmp/Sample015/img015-00259.png,62,97
22,English/Img/GoodImg/Bmp/Sample023/img023-00112.png,113,153
27,English/Img/GoodImg/Bmp/Sample028/img028-00119.png,98,170
16,English/Img/GoodImg/Bmp/Sample017/img017-00039.png,19,30
27,English/Img/GoodImg/Bmp/Sample028/img028-00078.png,30,47
60,English/Img/GoodImg/Bmp/Sample061/img061-00022.png,23,30
21,English/Img/GoodImg/Bmp/Sample022/img022-00193.png,31,42
14,English/Img/GoodImg/Bmp/Sample015/img015-00012.png,103,63
41,English/Img/GoodImg/Bmp/Sample042/img042-00018.png,53,115
56,English/Img/GoodImg/Bmp/Sample057/img057-00034.png,178,197
18,English/Img/GoodImg/Bmp/Sample019/img019-00123.png,35,67
53,English/Img/GoodImg/Bmp/Sample054/img054-00005.png,140,166
27,English/Img/GoodImg/Bmp/Sample028/img028-00005.png,108,115
14,English/Img/GoodImg/Bmp/Sample015/img015-00424.png,20,25
2,English/Img/GoodImg/Bmp/Sample003/img003-00059.png,63,65
50,English/Img/GoodImg/Bmp/Sample051/img051-00022.png,91,102
31,English/Img/GoodImg/Bmp/Sample032/img032-00041.png,58,91
36,English/Img/GoodImg/Bmp/Sample037/img037-00127.png,30,46
23,English/Img/GoodImg/Bmp/Sample024/img024-00081.png,30,43
27,English/Img/GoodImg/Bmp/Sample028/img028-00307.png,43,45
15,English/Img/GoodImg/Bmp/Sample016/img016-00066.png,100,92
25,English/Img/GoodImg/Bmp/Sample026/img026-00047.png,81,170
52,English/Img/GoodImg/Bmp/Sample053/img053-00035.png,39,67
40,English/Img/GoodImg/Bmp/Sample041/img041-00067.png,38,41
24,English/Img/GoodImg/Bmp/Sample025/img025-00303.png,25,42
50,English/Img/GoodImg/Bmp/Sample051/img051-00070.png,14,17
14,English/Img/GoodImg/Bmp/Sample015/img015-00229.png,54,48
51,English/Img/GoodImg/Bmp/Sample052/img052-00012.png,15,24
27,English/Img/GoodImg/Bmp/Sample028/img028-00104.png,77,82
30,English/Img/GoodImg/Bmp/Sample031/img031-00046.png,48,77
24,English/Img/GoodImg/Bmp/Sample025/img025-00259.png,20,39
19,English/Img/GoodImg/Bmp/Sample020/img020-00066.png,212,404
36,English/Img/GoodImg/Bmp/Sample037/img037-00072.png,10,21
40,English/Img/GoodImg/Bmp/Sample041/img041-00136.png,22,19
23,English/Img/GoodImg/Bmp/Sample024/img024-00172.png,33,61
42,English/Img/GoodImg/Bmp/Sample043/img043-00028.png,76,123
54,English/Img/GoodImg/Bmp/Sample055/img055-00068.png,14,19
10,English/Img/GoodImg/Bmp/Sample011/img011-00433.png,122,113
13,English/Img/GoodImg/Bmp/Sample014/img014-00034.png,50,76
40,English/Img/GoodImg/Bmp/Sample041/img041-00149.png,31,45
25,English/Img/GoodImg/Bmp/Sample026/img026-00105.png,34,45
27,English/Img/GoodImg/Bmp/Sample028/img028-00073.png,48,72
17,English/Img/GoodImg/Bmp/Sample018/img018-00007.png,136,89
59,English/Img/GoodImg/Bmp/Sample060/img060-00030.png,23,23
10,English/Img/GoodImg/Bmp/Sample011/img011-00421.png,12,21
35,English/Img/GoodImg/Bmp/Sample036/img036-00054.png,127,194
27,English/Img/GoodImg/Bmp/Sample028/img028-00340.png,29,47
40,English/Img/GoodImg/Bmp/Sample041/img041-00112.png,29,30
18,English/Img/GoodImg/Bmp/Sample019/img019-00260.png,28,87
40,English/Img/GoodImg/Bmp/Sample041/img041-00172.png,51,73
47,English/Img/GoodImg/Bmp/Sample048/img048-00037.png,29,58
24,English/Img/GoodImg/Bmp/Sample025/img025-00170.png,23,41
14,English/Img/GoodImg/Bmp/Sample015/img015-00167.png,58,115
10,English/Img/GoodImg/Bmp/Sample011/img011-00404.png,28,37
34,English/Img/GoodImg/Bmp/Sample035/img035-00030.png,87,158
54,English/Img/GoodImg/Bmp/Sample055/img055-00045.png,26,38
23,English/Img/GoodImg/Bmp/Sample024/img024-00025.png,92,85
10,English/Img/GoodImg/Bmp/Sample011/img011-00389.png,17,32
24,English/Img/GoodImg/Bmp/Sample025/img025-00035.png,143,73
36,English/Img/GoodImg/Bmp/Sample037/img037-00138.png,25,42
10,English/Img/GoodImg/Bmp/Sample011/img011-00296.png,64,75
33,English/Img/GoodImg/Bmp/Sample034/img034-00040.png,93,198
6,English/Img/GoodImg/Bmp/Sample007/img007-00007.png,64,105
31,English/Img/GoodImg/Bmp/Sample032/img032-00064.png,45,73
22,English/Img/GoodImg/Bmp/Sample023/img023-00099.png,289,321
36,English/Img/GoodImg/Bmp/Sample037/img037-00097.png,46,76
10,English/Img/GoodImg/Bmp/Sample011/img011-00424.png,16,28
28,English/Img/GoodImg/Bmp/Sample029/img029-00261.png,23,32
4,English/Img/GoodImg/Bmp/Sample005/img005-00023.png,37,65
19,English/Img/GoodImg/Bmp/Sample020/img020-00071.png,297,371
48,English/Img/GoodImg/Bmp/Sample049/img049-00036.png,37,25
17,English/Img/GoodImg/Bmp/Sample018/img018-00040.png,32,42
40,English/Img/GoodImg/Bmp/Sample041/img041-00108.png,46,67
10,English/Img/GoodImg/Bmp/Sample011/img011-00423.png,13,31
23,English/Img/GoodImg/Bmp/Sample024/img024-00107.png,30,37
49,English/Img/GoodImg/Bmp/Sample050/img050-00011.png,44,40
36,English/Img/GoodImg/Bmp/Sample037/img037-00108.png,32,38
49,English/Img/GoodImg/Bmp/Sample050/img050-00063.png,62,86
44,English/Img/GoodImg/Bmp/Sample045/img045-00060.png,32,104
16,English/Img/GoodImg/Bmp/Sample017/img017-00066.png,51,96
24,English/Img/GoodImg/Bmp/Sample025/img025-00163.png,56,81
27,English/Img/GoodImg/Bmp/Sample028/img028-00195.png,44,58
54,English/Img/GoodImg/Bmp/Sample055/img055-00064.png,70,54
22,English/Img/GoodImg/Bmp/Sample023/img023-00072.png,26,42
7,English/Img/GoodImg/Bmp/Sample008/img008-00002.png,23,48
23,English/Img/GoodImg/Bmp/Sample024/img024-00017.png,295,272
35,English/Img/GoodImg/Bmp/Sample036/img036-00034.png,346,432
45,English/Img/GoodImg/Bmp/Sample046/img046-00004.png,19,44
18,English/Img/GoodImg/Bmp/Sample019/img019-00205.png,11,26
50,English/Img/GoodImg/Bmp/Sample051/img051-00100.png,13,19
24,English/Img/GoodImg/Bmp/Sample025/img025-00021.png,99,63
27,English/Img/GoodImg/Bmp/Sample028/img028-00370.png,20,33
53,English/Img/GoodImg/Bmp/Sample054/img054-00085.png,40,84
10,English/Img/GoodImg/Bmp/Sample011/img011-00120.png,52,73
10,English/Img/GoodImg/Bmp/Sample011/img011-00459.png,19,20
49,English/Img/GoodImg/Bmp/Sample050/img050-00109.png,142,197
27,English/Img/GoodImg/Bmp/Sample028/img028-00182.png,50,104
57,English/Img/GoodImg/Bmp/Sample058/img058-00020.png,30,24
39,English/Img/GoodImg/Bmp/Sample040/img040-00020.png,11,17
23,English/Img/GoodImg/Bmp/Sample024/img024-00262.png,22,25
10,English/Img/GoodImg/Bmp/Sample011/img011-00369.png,112,181
54,English/Img/GoodImg/Bmp/Sample055/img055-00023.png,164,188
52,English/Img/GoodImg/Bmp/Sample053/img053-00053.png,72,137
25,English/Img/GoodImg/Bmp/Sample026/img026-00158.png,97,234
49,English/Img/GoodImg/Bmp/Sample050/img050-00073.png,18,17
27,English/Img/GoodImg/Bmp/Sample028/img028-00314.png,54,60
24,English/Img/GoodImg/Bmp/Sample025/img025-00085.png,131,211
